Unnamed: 0,answer,words
1319,"또한 수술 후 방사성요오드 치료를 할 경우에 치료 전과 후에 요오드 섭취를 제한하게 되며, 이시기 이외에 갑상선암 치료과정에서 특별히 피해야 하는 음식이나 보조제는 없습니다. 각 치료과정에서 참고할 식습관은 아래와 같습니다.","['수술', '방사', '요오드', '치료', '경우', '치료', '요오드', '섭취', '제한', '시기', '이외', '갑상선암', '치료과정', '음식', '보조제', '치료과정', '참고', '식습관', '아래']"
1321,"유방암의 병기와 전이 여부는 조직병리학적 검사, 영상의학적 검사 등의 검사들을 통합적으로 확인한 후 결정하게 됩니다. 현재 정밀 검사가 이루어지지 않은 상황이고, 언급하신 증상이 반드시 전이 전조증상이라고 말하기는 어렵습니다. 따라서 이후 진행될 검사 결과를 바탕으로 암의 진행 상태, 종양의 종류를 파악 후 그에 따른 치료계획을 세우는 것이 중요합니다.","['유방암', '병기', '전이', '여부', '조직', '병리학', '검사', '영상', '의학', '검사', '검사', '통합', '확인', '결정', '정밀', '검사', '상황', '언급', '증상', '전조', '증상', '이후', '진행', '검사', '결과', '바탕', '진행', '상태', '종양', '종류', '파악', '치료계획', '중요']"
1322,치료 부작용을 완화하며 건강한 식생활을 유지하는 데 도움이 될 수 있는 방법들은 다음과 같습니다.,"['치료', '부작용', '완화', '건강', '식생활', '유지', '도움', '방법', '다음']"
1324,6. 소화 불량 유발 예방 식생활 지키기,"['소화', '불량', '유발', '예방', '식생활']"
1325,맘모톰은 간단한 시술로 진행되기 때문에 간편하게 받을 수 있는 조직검사 방법 중 하나에요. 혹시 맘모톰을 권유 받으셨다면 환자분의 상태와 검사의 장단점을 고려하여 의사선생님께서 적절한 조직검사 방법을 추천해주신것으로 생각됩니다.,"['맘모톰', '시술', '진행', '때문', '조직검사', '방법', '하나', '맘모톰', '권유', '환자', '상태', '검사', '장단점', '고려', '의사선생', '조직검사', '방법', '추천', '생각']"
1326,"보조적 항암화학요법을 앞두고계시군요, 보조적 항암화학요법이 무엇인지, 어떤 경우에 하게 되는지에 대해 답변드리겠습니다.","['보조', '항암화학요법', '보조', '항암화학요법', '무엇', '경우', '답변']"
1329,"또한, 목이 답답한 증상에 대해서 질문 주셨는데, 일반적으로 갑상선암의 경우 대부분 아무런 증상이 없습니다. 갑상선암은 대부분 자신이나 다른 사람에 의해 또는 신체검진 시 우연히 발견되며, 두드러지는 특징은 통증이 없는 목의 결절(혹)입니다. 갑상선에 생긴 혹을 갑상선 결절이라고 하는데, 이중 악성 결절들을 갑상선암이라고 합니다. 목의 앞부분에 결절(혹)이 있으면 갑상선암인지 아닌지를 검사하게 되는데 다음과 같은 경우에는 가능성이 매우 크다고 할 수 있으니 다음과 같은 증상이 나타난 경우에는 병원에 방문하여 정확한 원인이 무엇인지 파악하는 것이 중요합니다.","['증상', '질문', '일반', '갑상선암', '경우', '대부분', '증상', '갑상선암', '대부분', '자신', '사람', '신체', '검진', '발견', '특징', '통증', '결절', '갑상선', '갑상선', '결절', '이중', '악성', '결절', '갑상선암', '부분', '결절', '갑상선암', '검사', '다음', '경우', '가능', '다음', '증상', '경우', '병원', '방문', '정확', '원인', '무엇', '파악', '중요']"
1332,"3. 주로 효모의 세포벽, 버섯류, 곡류 등에 존재하는 베타글루칸은 다당류의 일종으로 면역력을 증진시킨다고 알려져 있습니다. 일부 연구에서는 베타글루칸은 일부 항암치료와 함께 사용할 경우 유방암 환자의 삶의 질을 향상시킨다는 보고가 있었습니다. 하지만, 질문자님께서 섭취하시고자 하는 제품의 안정성과 유효성 확인이 반드시 필요하며, 복용 전 담당의사선생님에게 복용 여부에 대해 물어보시는 것을 권해드립니다.","['효모', '세포벽', '버섯', '곡류', '존재', '베타글루', '다당류', '일종', '면역력', '증진', '일부', '연구', '베타', '일부', '항암치료', '사용', '경우', '유방암', '환자', '향상', '보고', '질문자', '섭취', '제품', '안정', '유효', '확인', '필요', '복용', '담당의사선생님', '복용', '여부']"
1334,"먼저, 대장암 위험을 높일 수 있는 요인에 대해 설명해 드리고 예방하기 위한 습관에 대해 말씀드리겠습니다.","['대장암', '위험', '요인', '설명', '예방', '습관', '말씀']"
1337,"먼저, TC 요법의 제외 기준 중 언급해 드렸던 말초신경병증은 국립 암 연구소(CTCAE version 4.03)에서 정의한 말초신경병증 2등급(1 ~ 4등급)으로 보통 단계의 등급을 의미합니다. 이 등급의 경우, 수단적 일상생활 수행 능력(IADLs)에 제한이 있는 정도로 예를 들면 운동·감각·통증의 문제로 식사 준비, 쇼핑, 돈 관리에 어려움이 생기는 정도를 의미합니다.","['요법', '제외', '기준', '언급', '말초신경병증', '국립', '연구소', '정의', '말초신경병증', '등급', '등급', '보통', '단계', '등급', '의미', '등급', '경우', '수단', '일상생활', '수행', '능력', '제한', '정도', '운동', '감각', '통증', '문제', '식사', '준비', '쇼핑', '관리', '어려움', '정도', '의미']"
1338,"유방암 치료에 사용하는 대부분의 세포 독성항암제는 암세포 뿐 아니라 혈액세포를 활발히 만들어내는 장소인 골수의 기능을 저하시킵니다. 골수에서 만들어지는 백혈구는 세균 감염을 막는 역할을 하므로 백혈구 수가 감소하면 감염의 위험성이 높아집니다. 백혈구 수의 감소는 대개 항암 화학요법을 시작한 후 1 ~ 2주에 시작하여 2 ~ 3주에 최저로 떨어지게 됩니다. 이후 3 ~ 4주에 정상으로 회복이 되는데, 백혈구 수가 감소된 동안 감염의 위험이 증가하게 되므로 화학요법 후에는 감염을 예방하기 위해 주의하여야 합니다.","['유방암', '치료', '사용', '대부분', '세포', '독성', '항암제', '암세포', '혈액', '세포', '장소', '골수', '기능', '저하', '골수', '백혈구', '세균', '감염', '역할', '백혈구', '감소', '감염', '위험', '백혈구', '감소', '항암', '화학요법', '시작', '시작', '최저', '이후', '정상', '회복', '백혈구', '감소', '동안', '감염', '위험', '증가', '화학요법', '감염', '예방', '주의']"
1340,"질문 주신 ‘EGFR: positive in >90%’은 조직검사 결과 암세포들 중 90% 이상이 EGFR 단백질을 가지고 있음을 의미합니다. 유방암의 경우 EGFR의 수치가 치료방법에 큰 영향을 주지는 않지만, 일부 연구에서는 EGFR 수치가 높을 경우 경과가 좋지 않을 수 있다는 결과를 나타내고 있습니다. 하지만, 유방암의 치료는 EGFR 뿐만 아니라 암세포의 성질, 크기, 침윤 정도 등 다양한 요인을 종합적으로 고려하여 치료방법을 결정하기 때문에 EGFR 수치 외 호르몬 수용체와 HER2 수용체의 양성 여부 등 종합적인 검사 결과를 확인하는 것이 중요합니다.","['질문', '주신', '조직검사', '결과', '암세포', '이상', '단백질', '의미', '유방암', '경우', '수치', '치료방법', '영향', '일부', '연구', '수치', '경우', '경과', '결과', '유방암', '치료', '암세포', '성질', '크기', '침윤', '정도', '다양', '요인', '종합', '고려', '치료방법', '결정', '때문', '수치', '호르몬', '수용체', '수용체', '양성', '여부', '종합', '검사', '결과', '확인', '중요']"
1341,"수술 및 항암치료를 받은 병원에서 연속적으로 방사선치료를 받을 경우 전원 과정에서 발생할 수 있는 불편감(의무기록 발급 등)을 줄일 수 있고, 익숙한 환경에서 치료를 받을 수 있기 때문에 마음의 안정감이 조금 더 생길 수 있습니다. 하지만, 항암 치료로 인해 면역력이 저하된 상태에서 코로나19 감염이 우려되신다면, 이동하는 교통수단에서의 감염을 최소화할 수 있도록 접근성을 우선적으로 고려해 보실 수 있습니다. 또한, 입원치료를 받으면서 다양한 의료진 또는 환자와의 접촉으로 인한 감염 가능성을 고려하여 통원치료를 선택하는 방법도 있습니다. 담당 주치의 선생님에게 고민하고 계신 부분과 현재 상황을 말씀드리고 상담해 보시는 것을 추천드리며, 진료의뢰서 작성이 가능하다면 해당 병원에서 연고지 병원으로 연계를 해주는 서비스가 있는지 문의해 보는 것도 추천드립니다.","['수술', '항암치료', '병원', '연속', '방사선치료', '경우', '전원', '과정', '발생', '불편', '의무', '기록', '발급', '환경', '치료', '때문', '마음', '안정감', '항암', '치료', '면역력', '저하', '상태', '코로나', '감염', '우려', '이동', '교통', '수단', '감염', '최소', '접근', '우선', '고려', '입원', '치료', '다양', '의료진', '환자', '접촉', '감염', '가능', '고려', '통원', '치료', '선택', '방법', '담당', '주치의', '선생', '고민', '부분', '상황', '말씀', '상담', '추천', '진료', '의뢰', '작성', '가능', '해당', '병원', '연고지', '병원', '연계', '서비스', '문의', '추천']"
1342,"결론부터 말씀드리자면, 위암 자가 진단법은 따로 없으며, 건강보험공단에서는 우리나라 남녀 성인의 경우 40세 이후부터는 별다른 증상이 없더라도 1~2년에 한 번은 위내시경 검사를 받는 것을 권고하고 있습니다. 위암 초기 증상에 대한 자세한 내용은 다음과 같습니다.","['결론', '말씀', '위암', '자가', '진단법', '건강보험공단', '우리', '나라', '남녀', '성인', '경우', '이후', '증상', '위내시경', '검사', '권고', '위암', '초기', '증상', '내용', '다음']"
1343,"특히, 자두, 건포도, 살구와 같은 과일은 천연 완화제인 소르비톨이 풍부하게 함유되어있어 배변에 도움을 줍니다. 그러나, 갑작스럽게 다량의 섬유질을 섭취할 경우, 복부 팽만감이 심해질 수 있으므로, 섭취량은 점차 늘려 가시는 것이 좋습니다. 식단의 변화 이외에도 다음과 같은 방법들이 장의 움직임을 돕고, 복부 팽만감을 완화할 수 있습니다.","['자두', '건포도', '살구', '과일', '천연', '완화', '소르비톨', '함유', '배변', '도움', '다량', '섬유질', '섭취', '경우', '복부', '팽만', '섭취량', '식단', '변화', '다음', '방법', '움직임', '복부', '팽만', '완화']"
1344,"대변의 주기와 횟수에 대해서 정해진 것은 없으며 사람에 따라 하루에 한 번 이상 대변을 보거나, 3~4일에 한 번씩 볼 수도 있습니다. 하지만 평소 배변 패턴과 달리 화장실에 가는 횟수가 현저하게 줄었다거나, 복통과 구토가 있다면 주치의의 진찰이 필요합니다. 이전과 달리 약간의 불편감이 있다면 변비에 도움이 되는 음식을 드시는 것이 도움이 됩니다. 변비에 도움이 되는 음식들은 다음과 같습니다. 이와 같은 음식들은 대변의 부피를 늘리고 장에서의 이동을 부드럽게 할 수 있습니다.","['대변', '주기', '횟수', '사람', '하루', '이상', '대변', '평소', '배변', '패턴', '화장실', '횟수', '복통', '구토', '주치의', '진찰', '필요', '이전', '약간', '불편', '변비', '도움', '음식', '도움', '변비', '도움', '음식', '다음', '음식', '대변', '부피', '이동']"
1345,"결론부터 말씀드리면, 림프절 전이가 있다고 하더라도 치료를 목표로 합니다. 다만 폐암 환자의 생존이나 기대 여명은 폐암 종류, 진단 시 병기, 환자의 상태, 다른 질환의 여부 이외에도 치료에 대한 반응 및 부작용 등에 따라 달라집니다. 질문자님의 정확한 상태를 알지 못하여 일반적인 사항에 대해 안내드리는 점 양해 부탁드립니다.","['결론', '말씀', '림프절', '치료', '목표', '환자', '생존', '기대', '여명', '폐암', '종류', '진단', '병기', '환자', '상태', '질환', '여부', '이외', '치료', '반응', '부작용', '질문자', '정확', '상태', '일반', '사항', '안내', '양해', '부탁']"
1347,"갑상선암은 재발률이 다른 암종에 비해 낮다고 알려져 있습니다. 또한, 체계적문헌고찰 결과 2010명을 대상으로 한 연구에서 재발률이 약 1.4% 임을 확인할 수 있었습니다. 하지만, 다른 고형암과 같이 재발 가능성이 아예 없는 것은 아니기 때문에 정기적인 검사를 받는 것이 중요합니다. 갑상선암이 재발할 경우 목 주위 림프절, 근육, 기도 등에서 발견될 가능성이 높으며, 그 외 폐와 뼈를 포함한 다른 기관에서 발견될 수 있습니다.","['갑상선암', '재발', '암종', '체계적문헌고찰', '결과', '대상', '연구', '재발', '확인', '고형', '재발', '가능', '때문', '정기', '검사', '중요', '갑상선암', '재발', '경우', '주위', '림프절', '근육', '기도', '발견', '가능', '포함', '기관', '발견']"
1348,"항암제의 보험적용과 관련된 내용이 궁금하시군요, 이에 대해서 답변 드리겠습니다.","['항암제', '보험', '적용', '관련', '내용', '답변']"
1350,"저나트륨혈증(hyponatremia)란 혈액 속에 나트륨이 부족한 현상을 말합니다. 저나트륨혈증의 원인으로는 과도한 수분 섭취, 신부전, 심부전, 간경변 및 이뇨제 사용 등이 있습니다. 저나트륨증의 증상은 몸이 피로하고 혼돈을 느낄 수 있으며, 심하면 근육이 수축되고 발작 증상이 나타날 수 있습니다.","['나트륨', '혈증', '혈액', '나트륨', '부족', '현상', '나트륨', '혈증', '원인', '과도', '수분', '섭취', '신부전', '심부전', '간경변', '이뇨제', '사용', '나트륨', '증상', '피로', '혼돈', '근육', '수축', '발작', '증상']"
1351,"현재 환자분께 처방된 스테로이드는 뇌 전이로 인한 두개골 내 압력 상승과 뇌부종과 관련된 증상의 일시적인 완화를 위해 사용됩니다. 스테로이드를 장기간 복용하는 경우 혈당 상승, 수면 장애, 체중 증가 등과 같은 증상이 나타날 수 있습니다. 따라서 약물 복용 시점에서부터 2주가 지나면 용량을 감량하거나 중단하는 것이 일반적이며, 환자분도 지금 이 부분을 고려하여 중단한 것으로 사료됩니다. 하지만, 뇌 전이로 인해 증상이 계속 악화되고 일상생활이 힘든 상황이라면 담당의사선생님과 면담 후 현재 상태에서 환자분께 가장 편안한 치료방법이 무엇인지에 대해 이야기를 나눠보시는 것을 추천드립니다.","['환자', '처방', '스테로이드', '전이', '두개골', '압력', '상승', '뇌부종', '관련', '증상', '일시', '완화', '사용', '스테로이드', '장기간', '복용', '경우', '혈당', '상승', '수면', '장애', '체중', '증가', '증상', '약물', '복용', '시점', '용량', '감량', '중단', '일반', '환자', '부분', '고려', '중단', '사료', '전이', '증상', '악화', '일상', '생활', '상황', '담당의사선생님', '면담', '현재', '상태', '환자', '편안', '치료방법', '무엇', '이야기', '추천']"
1352,"다른 암들과 마찬가지로 유방암도 항상 재발의 위험성을 지니고 있습니다. 암을 완벽하게 예방할 방법이 없듯이, 재발을 철저히 막을 방법도 없습니다.
따라서 암 치료 후에도 정기적으로 검진을 받고 의심스러운 증상이나 신체의 변화가 있다면 주저하지 않고 병원을 방문하셔야 합니다.","['마찬가지', '유방암', '재발', '위험', '완벽', '예방', '방법', '재발', '방법', '치료', '정기', '검진', '의심', '증상', '신체', '변화', '주저', '병원', '방문']"
1353,"갑상선 결절은 대부분의 경우 증상이 없으며, 전체 갑상선 결절의 95% 이상은 양성으로 진단됩니다. 양성으로 진단된 경우에는 갑상선 초음파 검사를 정기적으로 받으며 추적관찰을 하게 됩니다. 대한갑상선학회에서 발표한 임상적으로 갑상선암을 의심되는 초음파 소견은 다음과 같습니다.","['갑상선', '결절', '대부분', '경우', '증상', '전체', '갑상선', '결절', '이상', '양성', '진단', '양성', '진단', '경우', '갑상선', '음파', '검사', '정기', '추적', '관찰', '갑상선', '학회', '발표', '임상', '갑상선암', '의심', '음파', '소견', '다음']"
1354,"유방암은 과도한 열량 섭취로 인한 체중 증가를 조심하고 규칙적인 운동을 통해 체중을 유지하려는 노력이 매우 중요합니다. 하지만, 항암화학요법 기간 동안에는 다양한 영양 성분이 포함된 음식을 충분히 섭취하시는 것이 치료과정에 도움이 될 수 있습니다. 
유방암 환자에게 권고 되는 바람직한 식생활 습관은 다음과 같습니다.","['유방암', '과도', '열량', '섭취', '체중', '증가', '조심', '규칙', '운동', '체중', '유지', '노력', '중요', '항암화학요법', '기간', '동안', '다양', '영양', '성분', '포함', '음식', '섭취', '치료과정', '도움', '유방암', '환자', '권고', '식생활', '습관', '다음']"
1355,"추가로, 골다공증에 중요한 비타민 D와 칼슘이 풍부한 아래의 식품으로 식단을 구성하여 드시는 것을 추천합니다. 특히 비타민 D는 야외활동을 통해 자연적으로 생성될 수 있으므로 가벼운 운동을 규칙적으로 하는 것이 좋습니다.","['추가', '골다공증', '중요', '비타민', '칼슘', '아래', '식품', '식단', '구성', '추천', '비타민', '야외', '활동', '자연', '생성', '운동', '규칙']"
1359,"추가로, 방사성 요오드치료란 수술로 제거되지 않은 갑상선 조직을 제거하거나, 림프절 또는 신체의 다른 부분으로 퍼진 일부 유형의 갑상선암을 치료하는 데 사용할 수 있는 치료방법이며 이를 통해 갑상선암 재발 위험이 낮출 수 있습니다. 또한, 목이나 다른 신체 부위로 퍼진 유두암 또는 여포성 갑상선암(분화 갑상선암) 환자의 표준 치료로 활용되기도 합니다.","['추가', '방사', '요오드', '치료', '수술', '제거', '갑상선', '조직', '제거', '림프절', '신체', '부분', '일부', '유형', '갑상선암', '치료', '사용', '치료방법', '갑상선암', '재발', '위험', '신체', '부위', '유두', '여포', '갑상선암', '분화', '갑상선암', '환자', '표준', '치료', '활용']"
1361,"호르몬 수용체양성의 경우, 에스트로겐이나 프로게스테론 같은 여성호르몬을 억제해서 암의 성장을 막는 치료인 항호르몬요법이 필요합니다. 그 외 ER, PR이 모두 음성으로 결과가 나온 경우에는 다른 치료법이 효과적이기 때문에 호르몬 요법을 권장하지 않고 있습니다.","['호르몬', '수용체양성', '경우', '에스트로겐', '프로게스테론', '여성', '호르몬', '억제', '성장', '치료', '호르몬', '요법', '필요', '음성', '결과', '경우', '치료법', '효과', '때문', '호르몬', '요법', '권장']"
1362,"그중에서 가장 크게 작용하는 요인은 식생활입니다. 특히 술을 마시지 않는 사람에 비해 술을 마시는 사람의 대장암 발생 위험이 1.2~1.5배 높다는 연구 결과가 확인되었습니다. 해외 공신력 있는 기관에 따르면 음주는 여러 유형의 암을 유발할 수 있으며, 정기적으로 술을 많이 마실수록 암에 걸릴 위험이 높아진다고 보고하고 있으며 맥주, 와인 및 주류를 포함한 모든 종류의 술에 포함된 에탄올로 인해 대장암 위험성이 증가할 수 있음이 확인되었습니다. 따라서, 가급적이면 금주하시는 것을 추천드리고 술을 꼭 먹어야하는 상황이 생기더라도 1잔 이하로 드시는 것을 추천드립니다. 평소에 술을 많이 좋아하셨기 때문에 완벽하게 끊기가 어렵다면 시중에 많이 나와있는 논알콜 맥주 등을 섭취하시는 것도 도움이 될 수 있습니다. 따라서, 가급적 술을 드시지 않는 것을 추천드리며, 음주와 관련된 구체적인 사항에 대해서는 담당의사선생님과 논의하시는 것을 추천드립니다.","['작용', '요인', '식생활', '사람', '사람', '대장', '발생', '위험', '연구', '결과', '확인', '해외', '공신력', '기관', '음주', '유형', '유발', '정기', '위험', '보고', '맥주', '와인', '주류', '포함', '종류', '포함', '에탄올', '대장암', '위험', '증가', '확인', '가급적', '금주', '추천', '상황', '이하', '추천', '평소', '때문', '완벽', '시중', '알콜', '맥주', '섭취', '도움', '추천', '음주', '관련', '구체', '사항', '담당의사선생님', '논의', '추천']"
1363,"위벽은 가장 표면부터 순서대로 점막층, 점막하층, 근육층, 장막층으로 구성되어 있습니다. 이 중 위 점막이 실제로 음식물이나 소화 효소가 접촉하게 되는 일차적인 부분입니다. 질문 주신 위 내막에 대한 정확한 위치가 불분명하여 가장 일반적인 위 점막이 두꺼워지는 증상에 대해서 설명드리겠습니다.","['위벽', '표면', '순서', '점막', '점막', '하층', '근육', '장막', '구성', '점막', '음식물', '소화', '효소', '접촉', '일차', '부분', '질문', '내막', '정확', '위치', '일반', '점막', '증상', '설명']"
1366,"겨드랑이는 림프절이 많은 부위이며, 림프절이 부을 때 혹처럼 만져질 수 있습니다. 항암화학요법 중에 림프절이 커지는 일반적인 원인으로는 약물 반응이 있으며, 주변 피부 병변, 상처, 감염으로 겨드랑이 림프절이 커질 수 있습니다. 많은 경우 특별한 치료 없이 호전됩니다. 겨드랑이 혹의 지속적인 크기 증가, 팔을 움이기 힘든 통증, 열감, 피부색 변화, 발열, 오한 등이 확인되는 경우는 감염의 가능성이 있을 수 있습니다. 수술한 겨드랑이 주변 피부에 상처가 있는지 꼼꼼히 확인 부탁드립니다. 혹시나 감염의 가능성이 있으면 다음 항암치료의 일정에 영향을 줄 수 있으므로 위 증상이 보인 경우에는 가까운 병원 내원 후 확인하시는 것이 좋을 거 같습니다.","['겨드랑이', '림프절', '부위', '림프절', '항암화학요법', '림프절', '일반', '원인', '약물', '반응', '주변', '피부', '병변', '상처', '감염', '겨드랑이', '림프절', '경우', '특별', '치료', '호전', '겨드랑이', '지속', '크기', '증가', '통증', '피부색', '변화', '발열', '오한', '확인', '경우', '감염', '가능', '수술', '겨드랑이', '주변', '피부', '상처', '확인', '부탁', '감염', '가능', '다음', '항암치료', '일정', '영향', '증상', '경우', '병원', '내원', '확인']"
1367,"다음은 병원 방문 시 받을 검사에 대해서 간략히 설명해드리겠습니다. 병원 방문하시면 유방촬영술과 유방초음파 등의 검사를 하게 됩니다. 유방촬영술은 흔히 맘모 혹은 맘모그램으로 불리며, 유방조직에 생긴 병변, 혹이나 석회화를 보는 유방암 검진의 기본 검사입니다. 유방 조직을 눌러서 납작하게 만든 후 찍는 엑스레이 검사이며, 방사선을 이용하는 검사이기 때문에 임신, 수유, 유방 성형 여부를 미리 말씀하는 것이 좋습니다.","['다음', '병원', '방문', '검사', '설명', '병원', '방문', '유방촬영술', '유방초음파', '검사', '유방촬영술', '맘모', '맘모', '그램', '유방', '조직', '병변', '석회', '유방암', '검진', '기본', '검사', '유방', '조직', '엑스레이', '검사', '방사선', '이용', '검사', '때문', '임신', '수유', '유방', '성형', '여부', '말씀']"
1370,"간유리 음영은 폐 감염(폐렴 등), 출혈, 섬유화, 흡연, 간질성 폐 질환, 폐부종, 폐암 등의 다양한 원인으로 인해 생길 수 있습니다. 대부분의 간유리 음영은 저절로 소실되거나 감염과 같은 원인 질환이 조절되며 호전되지만, 덩어리 모양의 결절 형태를 보이는 경우(간유리 결절) 좀 더 주의 깊게 보게 됩니다. 이 간유리 결절의 30-40%는 3개월 후 대부분이 소실된다고 알려져 있지만, 경우에 따라 악성으로 변해 폐암으로 진행될 수 있습니다. 따라서 간유리 음영이 발견될 경우 조직학적 진단을 위해 조직검사를 추가적으로 시행하며, 결절의 크기와 속성을 바탕으로 3개월-1년 마다 추적검사를 하게 됩니다. 추적검사에서 크기 및 모양 변화가 확인될 경우, 담당의사선생님 판단 하에 수술과 같은 치료계획을 세울 수 있습니다.","['유리', '음영', '감염', '폐렴', '출혈', '섬유화', '흡연', '간질', '질환', '부종', '폐암', '다양', '원인', '대부분', '유리', '음영', '소실', '감염', '원인', '질환', '조절', '호전', '덩어리', '모양', '결절', '형태', '경우', '유리', '결절', '주의', '유리', '결절', '개월', '대부분', '소실', '경우', '악성', '폐암', '진행', '유리', '음영', '발견', '경우', '조직학', '진단', '조직검사', '추가', '시행', '결절', '크기', '속성', '바탕', '개월', '추적', '검사', '추적', '검사', '크기', '모양', '변화', '확인', '경우', '담당의사선생님', '판단', '수술', '치료계획']"
1371,"폐암의 가장 큰 원인은 흡연으로 알려져 있습니다. 흡연 외 위험요인으로는 석면과 같은 건축 자재 노출, 방사성 물질, 미세먼지와 같은 환경적 요인 등이 있습니다. 폐암을 예방할 수 있는 방법은 다음과 같습니다.","['폐암', '원인', '흡연', '흡연', '위험요인', '석면', '건축', '자재', '노출', '방사', '물질', '미세', '먼지', '환경', '요인', '폐암', '예방', '방법', '다음']"
1373,"이외에도 대장암이 폐, 림프절, 복막 등으로 퍼질 수 있으며, 부위별 증상은 다음과 같습니다.","['이외', '대장암', '림프절', '복막', '부위', '증상', '다음']"
1374,"유방암은 과도한 열량 섭취로 인한 체중 증가를 조심하고 규칙적인 운동을 통해 체중을 유지하려는 노력이 매우 중요합니다. 하지만, 항암화학요법 기간 동안에는 다양한 영양 성분이 포함된 음식을 충분히 섭취하시는 것이 치료과정에 도움이 될 수 있습니다.  유방암 환자에게 권고 되는 바람직한 식생활 습관은 다음과 같습니다.","['유방암', '과도', '열량', '섭취', '체중', '증가', '조심', '규칙', '운동', '체중', '유지', '노력', '중요', '항암화학요법', '기간', '동안', '다양', '영양', '성분', '포함', '음식', '섭취', '치료과정', '도움', '유방암', '환자', '권고', '식생활', '습관', '다음']"
1375,"암환자의 산정특례 적용과 관련된 내용이 궁금하시군요, 이에 대해서 답변 드리겠습니다.","['환자', '산정', '특례', '적용', '관련', '내용', '답변']"
1376,"먼저 위암을 예방하는 식생활에 대해 설명 드리겠습니다. 신선한 과일, 채소들과 통곡물을 충분히 드시는 것을 권유드립니다. 더불어 위암 예방을 위해 다음과 같은 음식들을 피하는 것이 중요합니다.","['위암', '예방', '식생활', '설명', '과일', '채소', '통곡', '권유', '위암', '예방', '다음', '음식', '중요']"
1377,"질문자님의 현재 상황 및 상태를 정확하게 알 수 없어 일반적인 정보를 전달 드리는 점 양해 부탁드립니다. 유방재건수술이란 유방절제술 후 자가조직(피부, 지방, 혈관, 복부, 허벅지, 등, 엉덩이의 조직)이나 보형물을 수술한 유방 내 삽입하여 유방이 이전과 유사한 모양을 갖추도록 하는 수술 방법입니다. 재건수술의 종류는 재건 시점에 따라 유방절제술 후 바로 시행하는 즉시 재건수술과 유방절제술 3~6개월 후에 시행하는 지연 재건수술로 나뉩니다. 유방재건수술은 유방암의 병기와 추후 예정된 치료방법, 개인의 선호도 등을 충분히 다각적으로 고려하여 진행해야 합니다.","['질문자', '현재', '상황', '상태', '정확', '일반', '정보', '전달', '양해', '부탁', '유방재건', '수술', '유방', '절제술', '자가조직', '피부', '지방', '혈관', '복부', '허벅지', '엉덩이', '조직', '수술', '유방', '삽입', '유방', '이전', '유사', '모양', '수술', '방법', '재건', '수술', '종류', '재건', '시점', '유방', '절제술', '시행', '즉시', '재건', '수술', '유방', '절제술', '개월', '시행', '지연', '재건', '수술', '유방재건', '수술', '유방암', '병기', '추후', '예정', '치료방법', '개인', '선호도', '다각', '고려', '진행']"
1378,액와림프절 곽청술이라는 용어가 많이 어렵고 생소하실것 같아요. 자세하게 설명드리겠습니다.,"['액와', '림프절', '곽청술', '용어', '설명']"
1379,"질문 주신 내용을 토대로, 현재 유방암 1기 혹은 2기로 진단받은 뒤 수술한 상태이며, 재발 방지를 위해 캐싸일라 표적치료를 받고 계시고 방사선치료를 앞두고 계신것 같습니다. 말씀하신 대로 캐싸일라 치료가 끝난 뒤에 정기 검진에서 전이나 종양이 발견된다면 재발을 의심할 수 있지만, 재발이나 전이 시에도 그에 맞는 치료방법이 있습니다. 재발 확인 시 주치의 선생님과 상의 하 수술, 표적 및 항암치료, 방사선치료 등이 가능합니다. 다만, 재발 시에는 기존에 했던 치료를 고려하여 수술 시 절제 부위를 더 크게 하거나 치료 약제나 방사선치료 범위 등이 바뀔 수 있습니다.","['질문', '내용', '토대', '유방암', '진단', '수술', '상태', '재발', '방지', '캐싸일라', '치료', '방사선치료', '말씀', '대로', '캐싸일라', '치료', '정기', '검진', '종양', '발견', '재발', '의심', '재발', '전이', '치료방법', '재발', '확인', '주치의', '선생', '상의', '수술', '표적', '항암치료', '방사선치료', '가능', '재발', '기존', '치료', '고려', '수술', '절제', '부위', '치료', '방사선치료', '범위']"
1380,"1. 해외 공신력 있는 기관의 조사 결과에 따르면, 치료 후 5년까지는 연 1~4회 검사, 5년 이후로부터는 연 1회 추적 검사를 권고하고 있습니다. 일반적으로 첫 2년간은 3~6개월마다, 3년째부터 5년이 될 때까지는 6개월마다 정기 검진을 하고, 5년이 지나면 매년 한 차례씩 유방촬영을 시행하는 등 추적 검사를 합니다. 하지만 검사 시기, 종류 및 치료계획은 질문자님의 전반적인 건강 상태, 병원, 담당 의사 선생님마다 차이가 있을 수 있습니다. 치료가 끝나면 재발 혹은 전이의 위험을 감시하기 위해 정기적으로 추적검사를 받는 것이 중요합니다. 따라서 담당 의사 선생님과의 상담을 통해 질문자님에게 적합한 검사의 시기와 방향을 결정하시길 바랍니다.","['해외', '공신력', '기관', '조사', '결과', '치료', '검사', '이후', '추적', '검사', '권고', '일반', '개월', '개월', '정기', '검진', '차례', '유방', '촬영', '시행', '추적', '검사', '검사', '시기', '종류', '치료계획', '질문자', '전반', '건강', '상태', '병원', '담당', '의사', '선생', '차이', '치료', '재발', '전이', '위험', '감시', '정기', '추적', '검사', '중요', '담당', '의사', '선생', '상담', '질문자', '적합', '검사', '시기', '방향', '결정']"
